congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,A000055,Aderholt,AL,4,Republican,182,0.972527472527473,0.9461209,63
115,house,A000055,Aderholt,AL,4,R,95,0.968421052631579,0.94634916,63
116,house,A000055,Aderholt,AL,4,R,84,0.976190476190476,0.94419563,63
117,house,A000055,Aderholt,AL,4,R,3,1,0.99280009,63
0,house,A000148,Auchincloss,MA,4,Democrat,3,0,0.00791505,-24.2
117,house,A000148,Auchincloss,MA,4,D,3,0,0.00791505,-24.2
0,house,A000367,Amash,MI,3,Libertarian,180,0.661111111111111,0.73823762,9.4
115,house,A000367,Amash,MI,3,R,96,0.541666666666667,0.84738551,9.4
116,house,A000367,Amash,MI,3,R,2,1,0.59582585,9.4
0,house,A000369,Amodei,NV,2,Republican,182,0.945054945054945,0.79306705,12.3
115,house,A000369,Amodei,NV,2,R,94,0.98936170212766,0.87652676,12.3
116,house,A000369,Amodei,NV,2,R,85,0.917647058823529,0.71157329,12.3
117,house,A000369,Amodei,NV,2,R,3,0.333333333333333,0.48698626,12.3
0,house,A000370,Adams,NC,12,Democrat,183,0.114754098360656,0.13508592,-40
115,house,A000370,Adams,NC,12,D,92,0.173913043478261,0.20378724,-40
116,house,A000370,Adams,NC,12,D,88,0.0568181818181818,0.06785155,-40
117,house,A000370,Adams,NC,12,D,3,0,4.5344e-4,-40
0,house,A000371,Aguilar,CA,31,Democrat,184,0.173913043478261,0.19978536,-21.1
115,house,A000371,Aguilar,CA,31,D,94,0.276595744680851,0.31386763,-21.1
116,house,A000371,Aguilar,CA,31,D,87,0.0689655172413793,0.08295356,-21.1
117,house,A000371,Aguilar,CA,31,D,3,0,0.01332996,-21.1
0,house,A000372,Allen,GA,12,Republican,187,0.962566844919786,0.8542446,16.2
115,house,A000372,Allen,GA,12,R,95,0.968421052631579,0.90578921,16.2
116,house,A000372,Allen,GA,12,R,89,0.955056179775281,0.80872198,16.2
117,house,A000372,Allen,GA,12,R,3,1,0.57250321,16.2
0,house,A000374,Abraham,LA,5,Republican,147,0.945578231292517,0.9446263,29.4
115,house,A000374,Abraham,LA,5,R,96,0.927083333333333,0.9458395,29.4
116,house,A000374,Abraham,LA,5,R,51,0.980392156862745,0.94234264,29.4
0,house,A000375,Arrington,TX,19,Republican,186,0.962365591397849,0.94298621,49
115,house,A000375,Arrington,TX,19,R,95,0.968421052631579,0.94961009,49
116,house,A000375,Arrington,TX,19,R,88,0.954545454545455,0.93520171,49
117,house,A000375,Arrington,TX,19,R,3,1,0.96157494,49
0,house,A000376,Allred,TX,32,Democrat,91,0.0769230769230769,0.21177144,-1.9
116,house,A000376,Allred,TX,32,D,88,0.0795454545454545,0.21290021,-1.9
117,house,A000376,Allred,TX,32,D,3,0,0.17866081,-1.9
0,house,A000377,Armstrong,ND,0,Republican,90,0.888888888888889,0.92550027,35.72888837
116,house,A000377,Armstrong,ND,0,R,87,0.908045977011494,0.9273315,35.72888837
117,house,A000377,Armstrong,ND,0,R,3,0.333333333333333,0.87239455,35.72888837
0,house,A000378,Axne,IA,3,Democrat,92,0.0869565217391304,0.37030701,3.5
116,house,A000378,Axne,IA,3,D,89,0.0898876404494382,0.37315719,3.5
117,house,A000378,Axne,IA,3,D,3,0,0.28575165,3.5
0,house,B000213,Barton,TX,6,Republican,92,0.923913043478261,0.87643124,12.3
115,house,B000213,Barton,TX,6,R,92,0.923913043478261,0.87643124,12.3
0,house,B000287,Becerra,CA,34,Democrat,1,0,1.4e-7,-72.9
115,house,B000287,Becerra,CA,34,D,1,0,1.4e-7,-72.9
0,house,B000490,Bishop,GA,2,Democrat,183,0.262295081967213,0.27969585,-11.7
115,house,B000490,Bishop,GA,2,D,93,0.451612903225806,0.45128279,-11.7
116,house,B000490,Bishop,GA,2,D,87,0.0689655172413793,0.10398764,-11.7
117,house,B000490,Bishop,GA,2,D,3,0,0.056039,-11.7
0,house,B000574,Blumenauer,OR,3,Democrat,182,0.131868131868132,0.12707912,-48.2
115,house,B000574,Blumenauer,OR,3,D,91,0.175824175824176,0.19149721,-48.2
116,house,B000574,Blumenauer,OR,3,D,88,0.0909090909090909,0.06479418,-48.2
117,house,B000574,Blumenauer,OR,3,D,3,0,8.821e-5,-48.2
0,house,B000668,Bentz,OR,2,Republican,3,0.666666666666667,0.65034494,20.1
117,house,B000668,Bentz,OR,2,R,3,0.666666666666667,0.65034494,20.1
0,house,B000740,Bice,OK,5,Republican,3,1,0.51173493,13.4
117,house,B000740,Bice,OK,5,R,3,1,0.51173493,13.4
0,house,B000755,Brady,TX,8,Republican,182,0.967032967032967,0.94249257,48.8
115,house,B000755,Brady,TX,8,R,96,0.989583333333333,0.95016617,48.8
116,house,B000755,Brady,TX,8,R,85,0.941176470588235,0.93314987,48.8
117,house,B000755,Brady,TX,8,R,1,1,0.99995725,48.8
0,house,B000825,Boebert,CO,3,Republican,3,1,0.48016902,12
117,house,B000825,Boebert,CO,3,R,3,1,0.48016902,12
0,house,B001223,Bowman,NY,16,Democrat,3,0,3.454e-5,-52.6
117,house,B001223,Bowman,NY,16,D,3,0,3.454e-5,-52.6
0,house,B001224,Bush,MO,1,Democrat,3,0,9.8200000000000008e-06,-58.2
117,house,B001224,Bush,MO,1,D,3,0,9.8200000000000008e-06,-58.2
0,house,B001227,Brady,PA,1,Democrat,93,0.172043010752688,0.16459382,-61.3
115,house,B001227,Brady,PA,1,D,93,0.172043010752688,0.16459382,-61.3
115,house,B001243,Blackburn,TN,7,R,87,0.919540229885057,0.94563949,39.3
0,house,B001248,Burgess,TX,26,Republican,184,0.945652173913043,0.9232957,26.5
115,house,B001248,Burgess,TX,26,R,94,0.957446808510638,0.94107564,26.5
116,house,B001248,Burgess,TX,26,R,87,0.931034482758621,0.90977008,26.5
117,house,B001248,Burgess,TX,26,R,3,1,0.75843393,26.5
0,house,B001250,Bishop,UT,1,Republican,172,0.953488372093023,0.93988036,27.3
115,house,B001250,Bishop,UT,1,R,93,0.956989247311828,0.94214025,27.3
116,house,B001250,Bishop,UT,1,R,79,0.949367088607595,0.93721999,27.3
0,house,B001251,Butterfield,NC,1,Democrat,185,0.140540540540541,0.14250731,-37
115,house,B001251,Butterfield,NC,1,D,94,0.212765957446809,0.21569132,-37
116,house,B001251,Butterfield,NC,1,D,88,0.0681818181818182,0.06916439,-37
117,house,B001251,Butterfield,NC,1,D,3,0,8.0035e-4,-37
0,house,B001257,Bilirakis,FL,12,Republican,182,0.950549450549451,0.8915211,18.6
115,house,B001257,Bilirakis,FL,12,R,95,0.978947368421053,0.92184181,18.6
116,house,B001257,Bilirakis,FL,12,R,86,0.918604651162791,0.85799403,18.6
117,house,B001257,Bilirakis,FL,12,R,1,1,0.89438161,18.6
0,house,B001260,Buchanan,FL,16,Republican,180,0.894444444444444,0.75582467,10.7
115,house,B001260,Buchanan,FL,16,R,90,0.966666666666667,0.86069026,10.7
116,house,B001260,Buchanan,FL,16,R,87,0.839080459770115,0.65787621,10.7
117,house,B001260,Buchanan,FL,16,R,3,0.333333333333333,0.45036248,10.7
0,house,B001269,Barletta,PA,11,Republican,92,0.978260869565217,0.93672465,23.8
115,house,B001269,Barletta,PA,11,R,92,0.978260869565217,0.93672465,23.8
0,house,B001270,Bass,CA,37,Democrat,175,0.0914285714285714,0.09931362,-76.1
115,house,B001270,Bass,CA,37,D,87,0.126436781609195,0.14088039,-76.1
116,house,B001270,Bass,CA,37,D,85,0.0588235294117647,0.06027399,-76.1
117,house,B001270,Bass,CA,37,D,3,0,1.1e-7,-76.1
0,house,B001273,Black,TN,6,Republican,78,0.935897435897436,0.95902609,48.9
115,house,B001273,Black,TN,6,R,78,0.935897435897436,0.95902609,48.9
0,house,B001274,Brooks,AL,5,Republican,184,0.885869565217391,0.93540962,33.4
115,house,B001274,Brooks,AL,5,R,92,0.83695652173913,0.94722233,33.4
116,house,B001274,Brooks,AL,5,R,89,0.932584269662921,0.92614329,33.4
117,house,B001274,Brooks,AL,5,R,3,1,0.84805415,33.4
0,house,B001275,Bucshon,IN,8,Republican,184,0.934782608695652,0.93547664,33.7
115,house,B001275,Bucshon,IN,8,R,96,0.989583333333333,0.94905825,33.7
116,house,B001275,Bucshon,IN,8,R,85,0.894117647058824,0.92310655,33.7
117,house,B001275,Bucshon,IN,8,R,3,0.333333333333333,0.85135137,33.7
0,house,B001278,Bonamici,OR,1,Democrat,187,0.144385026737968,0.18736264,-22.8
115,house,B001278,Bonamici,OR,1,D,95,0.2,0.29451476,-22.8
116,house,B001278,Bonamici,OR,1,D,89,0.0898876404494382,0.07896403,-22.8
117,house,B001278,Bonamici,OR,1,D,3,0,0.01003737,-22.8
0,house,B001281,Beatty,OH,3,Democrat,180,0.127777777777778,0.13885098,-38.4
115,house,B001281,Beatty,OH,3,D,92,0.195652173913043,0.2060699,-38.4
116,house,B001281,Beatty,OH,3,D,85,0.0588235294117647,0.0709753,-38.4
117,house,B001281,Beatty,OH,3,D,3,0,6.1503e-4,-38.4
0,house,B001282,Barr,KY,6,Republican,183,0.945355191256831,0.84671163,15.3
115,house,B001282,Barr,KY,6,R,96,0.96875,0.90105912,15.3
116,house,B001282,Barr,KY,6,R,84,0.94047619047619,0.79507686,15.3
117,house,B001282,Barr,KY,6,R,3,0.333333333333333,0.55336556,15.3
0,house,B001283,Bridenstine,OK,1,Republican,52,0.942307692307692,0.95711151,28.7
115,house,B001283,Bridenstine,OK,1,R,52,0.942307692307692,0.95711151,28.7
0,house,B001284,Brooks,IN,5,Republican,181,0.94475138121547,0.78986762,11.8
115,house,B001284,Brooks,IN,5,R,96,0.989583333333333,0.87293384,11.8
116,house,B001284,Brooks,IN,5,R,85,0.894117647058824,0.69605165,11.8
0,house,B001285,Brownley,CA,26,Democrat,182,0.192307692307692,0.18572446,-21.9
115,house,B001285,Brownley,CA,26,D,92,0.326086956521739,0.30034879,-21.9
116,house,B001285,Brownley,CA,26,D,87,0.0574712643678161,0.07051434,-21.9
117,house,B001285,Brownley,CA,26,D,3,0,0.01167212,-21.9
0,house,B001286,Bustos,IL,17,Democrat,187,0.219251336898396,0.49486336,0.7
115,house,B001286,Bustos,IL,17,D,95,0.368421052631579,0.70528738,0.7
116,house,B001286,Bustos,IL,17,D,89,0.0674157303370786,0.27927158,0.7
117,house,B001286,Bustos,IL,17,D,3,0,0.22732551,0.7
0,house,B001287,Bera,CA,7,Democrat,188,0.228723404255319,0.28466442,-11.4
115,house,B001287,Bera,CA,7,D,96,0.385416666666667,0.45691205,-11.4
116,house,B001287,Bera,CA,7,D,89,0.0674157303370786,0.10649631,-11.4
117,house,B001287,Bera,CA,7,D,3,0,0.05839388,-11.4
0,house,B001289,Byrne,AL,1,Republican,174,0.948275862068966,0.93440384,29.4
115,house,B001289,Byrne,AL,1,R,96,0.958333333333333,0.9458395,29.4
116,house,B001289,Byrne,AL,1,R,78,0.935897435897436,0.92032917,29.4
0,house,B001290,Brat,VA,7,Republican,95,0.884210526315789,0.80768775,6.5
115,house,B001290,Brat,VA,7,R,95,0.884210526315789,0.80768775,6.5
0,house,B001291,Babin,TX,36,Republican,181,0.950276243093923,0.9423375,46.8
115,house,B001291,Babin,TX,36,R,94,0.946808510638298,0.95172585,46.8
116,house,B001291,Babin,TX,36,R,84,0.952380952380952,0.93148976000000006,46.8
117,house,B001291,Babin,TX,36,R,3,1,0.95190603,46.8
0,house,B001292,Beyer,VA,8,Democrat,181,0.12707182320442,0.11034657,-52.6
115,house,B001292,Beyer,VA,8,D,91,0.197802197802198,0.16911584,-52.6
116,house,B001292,Beyer,VA,8,D,87,0.0574712643678161,0.05267914,-52.6
117,house,B001292,Beyer,VA,8,D,3,0,3.454e-5,-52.6
0,house,B001293,Bishop,MI,8,Republican,95,0.978947368421053,0.81057761,6.7
115,house,B001293,Bishop,MI,8,R,95,0.978947368421053,0.81057761,6.7
0,house,B001294,Blum,IA,1,Republican,93,0.924731182795699,0.76057766,3.5
115,house,B001294,Blum,IA,1,R,93,0.924731182795699,0.76057766,3.5
0,house,B001295,Bost,IL,12,Republican,187,0.935828877005348,0.83509579,14.8
115,house,B001295,Bost,IL,12,R,95,0.989473684210526,0.89727638,14.8
116,house,B001295,Bost,IL,12,R,89,0.876404494382023,0.77858386,14.8
117,house,B001295,Bost,IL,12,R,3,1,0.54256398,14.8
0,house,B001296,Boyle,PA,2,Democrat,186,0.139784946236559,0.14623348,-48
115,house,B001296,Boyle,PA,13,D,94,0.202127659574468,0.22863067,-33.6
116,house,B001296,Boyle,PA,2,D,89,0.0786516853932584,0.06413335,-48
117,house,B001296,Boyle,PA,2,D,3,0,9.195e-5,-48
0,house,B001297,Buck,CO,4,Republican,182,0.868131868131868,0.91138385,23.1
115,house,B001297,Buck,CO,4,R,94,0.851063829787234,0.93541675,23.1
116,house,B001297,Buck,CO,4,R,86,0.895348837209302,0.88911615,23.1
117,house,B001297,Buck,CO,4,R,2,0.5,0.7393483,23.1
0,house,B001298,Bacon,NE,2,Republican,188,0.893617021276596,0.53514829,2.2
115,house,B001298,Bacon,NE,2,R,96,0.979166666666667,0.73689927,2.2
116,house,B001298,Bacon,NE,2,R,89,0.820224719101124,0.32687275,2.2
117,house,B001298,Bacon,NE,2,R,3,0.333333333333333,0.25795776,2.2
0,house,B001299,Banks,IN,3,Republican,188,0.925531914893617,0.93812419,35
115,house,B001299,Banks,IN,3,R,96,0.947916666666667,0.94963284,35
116,house,B001299,Banks,IN,3,R,89,0.898876404494382,0.92817238,35
117,house,B001299,Banks,IN,3,R,3,1,0.8650845,35
0,house,B001300,Barragán,CA,44,Democrat,186,0.118279569892473,0.10442145,-70.7
115,house,B001300,Barragán,CA,44,D,94,0.170212765957447,0.15122911,-70.7
116,house,B001300,Barragán,CA,44,D,89,0.0674157303370786,0.05850395,-70.7
117,house,B001300,Barragán,CA,44,D,3,0,4.6e-7,-70.7
0,house,B001301,Bergman,MI,1,Republican,185,0.956756756756757,0.90157681,21.3
115,house,B001301,Bergman,MI,1,R,95,0.968421052631579,0.92923049,21.3
116,house,B001301,Bergman,MI,1,R,87,0.942528735632184,0.87927935,21.3
117,house,B001301,Bergman,MI,1,R,3,1,0.67250317,21.3
0,house,B001302,Biggs,AZ,5,Republican,187,0.828877005347594,0.89968591,21.1
115,house,B001302,Biggs,AZ,5,R,96,0.729166666666667,0.92917335,21.1
116,house,B001302,Biggs,AZ,5,R,88,0.931818181818182,0.8753865,21.1
117,house,B001302,Biggs,AZ,5,R,3,1,0.66887066,21.1
0,house,B001303,Blunt Rochester,DE,0,Democrat,183,0.169398907103825,0.27847302,-11.43051247
115,house,B001303,Blunt Rochester,DE,0,D,92,0.271739130434783,0.44921655,-11.43051247
116,house,B001303,Blunt Rochester,DE,0,D,88,0.0681818181818182,0.10747941,-11.43051247
117,house,B001303,Blunt Rochester,DE,0,D,3,0,0.0581508,-11.43051247
0,house,B001304,Brown,MD,4,Democrat,184,0.119565217391304,0.10959196,-57.5
115,house,B001304,Brown,MD,4,D,92,0.195652173913043,0.15979619,-57.5
116,house,B001304,Brown,MD,4,D,89,0.0449438202247191,0.06138917,-57.5
117,house,B001304,Brown,MD,4,D,3,0,1.154e-5,-57.5
0,house,B001305,Budd,NC,13,Republican,184,0.918478260869565,0.73670897,9.4
115,house,B001305,Budd,NC,13,R,95,0.894736842105263,0.85624197,9.4
116,house,B001305,Budd,NC,13,R,86,0.941860465116279,0.6157056,9.4
117,house,B001305,Budd,NC,13,R,3,1,0.42026041,9.4
0,house,B001306,Balderson,OH,12,Republican,98,0.887755102040816,0.68543883,11.3
115,house,B001306,Balderson,OH,12,R,6,1,0.91223178,11.3
116,house,B001306,Balderson,OH,12,R,89,0.898876404494382,0.677608,11.3
117,house,B001306,Balderson,OH,12,R,3,0.333333333333333,0.46416737,11.3
0,house,B001307,Baird,IN,4,Republican,92,0.945652173913043,0.92475573,34.1
116,house,B001307,Baird,IN,4,R,89,0.943820224719101,0.92708437,34.1
117,house,B001307,Baird,IN,4,R,3,1,0.85567265,34.1
0,house,B001308,Brindisi,NY,22,Democrat,89,0.123595505617978,0.79435587,15.5
116,house,B001308,Brindisi,NY,22,D,89,0.123595505617978,0.79435587,15.5
0,house,B001309,Burchett,TN,2,Republican,91,0.945054945054945,0.92587084,35.4
116,house,B001309,Burchett,TN,2,R,88,0.943181818181818,0.92780517,35.4
117,house,B001309,Burchett,TN,2,R,3,1,0.86913049,35.4
0,house,B001311,Bishop,NC,9,Republican,44,0.931818181818182,0.68134149,11.6
116,house,B001311,Bishop,NC,9,R,41,0.926829268292683,0.69672937,11.6
117,house,B001311,Bishop,NC,9,R,3,1,0.47104039,11.6
0,house,B001312,Bourdeaux,GA,7,Democrat,3,0,0.34849884,6.3
117,house,B001312,Bourdeaux,GA,7,D,3,0,0.34849884,6.3
0,house,C000059,Calvert,CA,42,Republican,187,0.967914438502674,0.78934355,12
115,house,C000059,Calvert,CA,42,R,96,0.989583333333333,0.87482029,12
116,house,C000059,Calvert,CA,42,R,88,0.943181818181818,0.70663624,12
117,house,C000059,Calvert,CA,42,R,3,1,0.48016902,12
0,house,C000266,Chabot,OH,1,Republican,188,0.930851063829787,0.65432828,6.6
115,house,C000266,Chabot,OH,1,R,96,0.947916666666667,0.81042926,6.6
116,house,C000266,Chabot,OH,1,R,89,0.921348314606742,0.49602646,6.6
117,house,C000266,Chabot,OH,1,R,3,0.666666666666667,0.3553842,6.6
0,house,C000537,Clyburn,SC,6,Democrat,171,0.134502923976608,0.14801153,-36.5
115,house,C000537,Clyburn,SC,6,D,88,0.193181818181818,0.21914168,-36.5
116,house,C000537,Clyburn,SC,6,D,80,0.075,0.07528585,-36.5
117,house,C000537,Clyburn,SC,6,D,3,0,8.7867e-4,-36.5
0,house,C000714,Conyers,MI,13,Democrat,53,0.132075471698113,0.13287585,-60.7
115,house,C000714,Conyers,MI,13,D,53,0.132075471698113,0.13287585,-60.7
0,house,C000754,Cooper,TN,5,Democrat,186,0.225806451612903,0.21604281,-18.4
115,house,C000754,Cooper,TN,5,D,95,0.389473684210526,0.34232517,-18.4
116,house,C000754,Cooper,TN,5,D,88,0.0568181818181818,0.08637624,-18.4
117,house,C000754,Cooper,TN,5,D,3,0,0.02065406,-18.4
0,house,C000984,Cummings,MD,7,Democrat,111,0.117117117117117,0.11001698,-55.6
115,house,C000984,Cummings,MD,7,D,69,0.159420289855072,0.15920039,-55.6
116,house,C000984,Cummings,MD,7,D,42,0.0476190476190476,0.02921566,-55.6
0,house,C001037,Capuano,MA,7,Democrat,91,0.153846153846154,0.14345325,-72.2
115,house,C001037,Capuano,MA,7,D,91,0.153846153846154,0.14345325,-72.2
0,house,C001038,Crowley,NY,14,Democrat,88,0.170454545454545,0.15617876,-57.9
115,house,C001038,Crowley,NY,14,D,88,0.170454545454545,0.15617876,-57.9
0,house,C001039,Cammack,FL,3,Republican,3,1,0.56828549,16
117,house,C001039,Cammack,FL,3,R,3,1,0.56828549,16
0,house,C001048,Culberson,TX,7,Republican,95,0.978947368421053,0.66478893,-1.4
115,house,C001048,Culberson,TX,7,R,95,0.978947368421053,0.66478893,-1.4
0,house,C001049,Clay,MO,1,Democrat,180,0.105555555555556,0.1178386,-58.2
115,house,C001049,Clay,MO,1,D,94,0.159574468085106,0.16769266,-58.2
116,house,C001049,Clay,MO,1,D,86,0.0465116279069767,0.06334696,-58.2
0,house,C001051,Carter,TX,31,Republican,171,0.970760233918129,0.80971906,12.7
115,house,C001051,Carter,TX,31,R,94,0.968085106382979,0.88017032,12.7
116,house,C001051,Carter,TX,31,R,74,0.972972972972973,0.73294392,12.7
117,house,C001051,Carter,TX,31,R,3,1,0.49603311,12.7
0,house,C001053,Cole,OK,4,Republican,186,0.956989247311828,0.93935449,37.4
115,house,C001053,Cole,OK,4,R,94,0.98936170212766,0.94935012,37.4
116,house,C001053,Cole,OK,4,R,89,0.921348314606742,0.9305244,37.4
117,house,C001053,Cole,OK,4,R,3,1,0.88811777,37.4
0,house,C001054,Carl,AL,1,Republican,3,1,0.79938123,29.4
117,house,C001054,Carl,AL,1,R,3,1,0.79938123,29.4
0,house,C001055,Case,HI,1,Democrat,92,0.0760869565217391,0.06851872,-32.6
116,house,C001055,Case,HI,1,D,89,0.0786516853932584,0.0707677,-32.6
117,house,C001055,Case,HI,1,D,3,0,0.00179922,-32.6
0,house,C001059,Costa,CA,16,Democrat,181,0.265193370165746,0.18585445,-21.6
115,house,C001059,Costa,CA,16,D,89,0.471910112359551,0.29707729,-21.6
116,house,C001059,Costa,CA,16,D,89,0.0674157303370786,0.08048278,-21.6
117,house,C001059,Costa,CA,16,D,3,0,0.01226999,-21.6
0,house,C001061,Cleaver,MO,5,Democrat,178,0.129213483146067,0.26071234,-13.5
115,house,C001061,Cleaver,MO,5,D,90,0.188888888888889,0.42143829,-13.5
116,house,C001061,Cleaver,MO,5,D,85,0.0705882352941176,0.09819903,-13.5
117,house,C001061,Cleaver,MO,5,D,3,0,0.04347742,-13.5
0,house,C001062,Conaway,TX,11,Republican,185,0.956756756756757,0.94295886,58.7
115,house,C001062,Conaway,TX,11,R,96,0.989583333333333,0.94801977,58.7
116,house,C001062,Conaway,TX,11,R,89,0.921348314606742,0.93749989,58.7
0,house,C001063,Cuellar,TX,28,Democrat,187,0.406417112299465,0.2077833,-19.8
115,house,C001063,Cuellar,TX,28,D,96,0.6875,0.32872556000000003,-19.8
116,house,C001063,Cuellar,TX,28,D,88,0.113636363636364,0.08236754,-19.8
117,house,C001063,Cuellar,TX,28,D,3,0,0.01649343,-19.8
0,house,C001066,Castor,FL,14,Democrat,186,0.145161290322581,0.21726491,-18.2
115,house,C001066,Castor,FL,14,D,94,0.223404255319149,0.34788598,-18.2
116,house,C001066,Castor,FL,14,D,89,0.0674157303370786,0.08591045,-18.2
117,house,C001066,Castor,FL,14,D,3,0,0.02132005,-18.2
0,house,C001067,Clarke,NY,9,Democrat,187,0.0962566844919786,0.10492977,-69.1
115,house,C001067,Clarke,NY,9,D,95,0.105263157894737,0.15145378,-69.1
116,house,C001067,Clarke,NY,9,D,89,0.0898876404494382,0.05880624,-69.1
117,house,C001067,Clarke,NY,9,D,3,0,6.9e-7,-69.1
0,house,C001068,Cohen,TN,9,Democrat,186,0.118279569892473,0.11445575,-57.7
115,house,C001068,Cohen,TN,9,D,95,0.178947368421053,0.16662781,-57.7
116,house,C001068,Cohen,TN,9,D,88,0.0568181818181818,0.06203517,-57.7
117,house,C001068,Cohen,TN,9,D,3,0,1.102e-5,-57.7
0,house,C001069,Courtney,CT,2,Democrat,186,0.166666666666667,0.41333014,-2.9
115,house,C001069,Courtney,CT,2,D,94,0.265957446808511,0.62987701,-2.9
116,house,C001069,Courtney,CT,2,D,89,0.0674157303370786,0.19310176,-2.9
117,house,C001069,Courtney,CT,2,D,3,0,0.16163682,-2.9
0,house,C001072,Carson,IN,7,Democrat,181,0.121546961325967,0.18472831,-22.8
115,house,C001072,Carson,IN,7,D,89,0.179775280898876,0.29638105,-22.8
116,house,C001072,Carson,IN,7,D,89,0.0674157303370786,0.07896403,-22.8
117,house,C001072,Carson,IN,7,D,3,0,0.01003737,-22.8
0,house,C001076,Chaffetz,UT,3,Republican,31,1,0.98637674,23.9
115,house,C001076,Chaffetz,UT,3,R,31,1,0.98637674,23.9
0,house,C001077,Coffman,CO,6,Republican,96,0.947916666666667,0.50597163,-8.9
115,house,C001077,Coffman,CO,6,R,96,0.947916666666667,0.50597163,-8.9
0,house,C001078,Connolly,VA,11,Democrat,187,0.165775401069519,0.13653087,-39.4
115,house,C001078,Connolly,VA,11,D,95,0.263157894736842,0.2056424,-39.4
116,house,C001078,Connolly,VA,11,D,89,0.0674157303370786,0.06734516,-39.4
117,house,C001078,Connolly,VA,11,D,3,0,5.0859e-4,-39.4
0,house,C001080,Chu,CA,27,Democrat,186,0.112903225806452,0.14058658,-37.6
115,house,C001080,Chu,CA,27,D,95,0.147368421052632,0.21138455,-37.6
116,house,C001080,Chu,CA,27,D,88,0.0795454545454545,0.0689253,-37.6
117,house,C001080,Chu,CA,27,D,3,0,7.1518e-4,-37.6
0,house,C001084,Cicilline,RI,1,Democrat,186,0.139784946236559,0.17504184,-25.6
115,house,C001084,Cicilline,RI,1,D,95,0.210526315789474,0.27136301,-25.6
116,house,C001084,Cicilline,RI,1,D,88,0.0681818181818182,0.07681398,-25.6
117,house,C001084,Cicilline,RI,1,D,3,0,0.00622218,-25.6
0,house,C001087,Crawford,AR,1,Republican,178,0.955056179775281,0.93532265,34.8
115,house,C001087,Crawford,AR,1,R,95,0.978947368421053,0.94910508,34.8
116,house,C001087,Crawford,AR,1,R,80,0.925,0.921667,34.8
117,house,C001087,Crawford,AR,1,R,3,1,0.86302999,34.8
0,house,C001090,Cartwright,PA,8,Democrat,182,0.192307692307692,0.73843939,9.6
115,house,C001090,Cartwright,PA,17,D,95,0.305263157894737,0.85512427,10.1
116,house,C001090,Cartwright,PA,8,D,84,0.0714285714285714,0.61767207,9.6
117,house,C001090,Cartwright,PA,8,D,3,0,0.42490297,9.6
0,house,C001091,Castro,TX,20,Democrat,185,0.135135135135135,0.16522445,-26.7
115,house,C001091,Castro,TX,20,D,94,0.191489361702128,0.25401441,-26.7
116,house,C001091,Castro,TX,20,D,88,0.0795454545454545,0.07583805,-26.7
117,house,C001091,Castro,TX,20,D,3,0,0.0051402,-26.7
0,house,C001092,Collins,NY,27,Republican,140,0.992857142857143,0.93363068,24.5
115,house,C001092,Collins,NY,27,R,94,0.98936170212766,0.93721435,24.5
116,house,C001092,Collins,NY,27,R,46,1,0.92630753,24.5
0,house,C001093,Collins,GA,9,Republican,174,0.977011494252874,0.95416802,58.5
115,house,C001093,Collins,GA,9,R,93,0.978494623655914,0.94814092,58.5
116,house,C001093,Collins,GA,9,R,81,0.975308641975309,0.96108803,58.5
0,house,C001094,Cook,CA,8,Republican,178,0.943820224719101,0.85580502,15.1
115,house,C001094,Cook,CA,8,R,96,0.979166666666667,0.89971389,15.1
116,house,C001094,Cook,CA,8,R,82,0.902439024390244,0.8043995,15.1
115,house,C001096,Cramer,ND,0,R,91,0.989010989010989,0.95118014,35.72888837
0,house,C001097,Cárdenas,CA,29,Democrat,182,0.115384615384615,0.11329991,-60.9
115,house,C001097,Cárdenas,CA,29,D,92,0.184782608695652,0.16555638,-60.9
116,house,C001097,Cárdenas,CA,29,D,87,0.0459770114942529,0.0619469,-60.9
117,house,C001097,Cárdenas,CA,29,D,3,0,5.21e-6,-60.9
0,house,C001101,Clark,MA,5,Democrat,181,0.116022099447514,0.13413763,-43.6
115,house,C001101,Clark,MA,5,D,90,0.166666666666667,0.20482679,-43.6
116,house,C001101,Clark,MA,5,D,88,0.0681818181818182,0.06640713,-43.6
117,house,C001101,Clark,MA,5,D,3,0,2.2465e-4,-43.6
0,house,C001103,Carter,GA,1,Republican,182,0.950549450549451,0.84257618,15.5
115,house,C001103,Carter,GA,1,R,90,0.966666666666667,0.89975815,15.5
116,house,C001103,Carter,GA,1,R,89,0.932584269662921,0.79435587,15.5
117,house,C001103,Carter,GA,1,R,3,1,0.55765298,15.5
0,house,C001104,Cawthorn,NC,11,Republican,3,1,0.79671285,29.2
117,house,C001104,Cawthorn,NC,11,R,3,1,0.79671285,29.2
0,house,C001105,Comstock,VA,10,Republican,93,0.978494623655914,0.47725594,-10
115,house,C001105,Comstock,VA,10,R,93,0.978494623655914,0.47725594,-10
0,house,C001106,Costello,PA,6,Republican,92,0.956521739130435,0.69185928,-0.6
115,house,C001106,Costello,PA,6,R,92,0.956521739130435,0.69185928,-0.6
0,house,C001107,Curbelo,FL,26,Republican,91,0.824175824175824,0.37158865,-16.3
115,house,C001107,Curbelo,FL,26,R,91,0.824175824175824,0.37158865,-16.3
